sha256,filename,file_size_mb,domain,confidence,priority_score,title,authors,year,publisher,is_book,r2_isbns,r2_ol_title,r2_ol_found,r2_classification_domain,r2_classification_confidence,r2_classification_method,r2_chars_extracted,r2_extractable,r2_has_toc,r2_content_fingerprint,reclassified_as_book,duplicate_group,r2_dedup_is_best_copy
8f45a1594c075870b67ba845d60df22aa6bb3ab21c2e97c217fd16439abed09b,A Brief on Tensor Analysis (James G. Simmonds).pdf,9.3,physics,low,10,A Brief on Tensor Analysis (James G. Simmonds),,,,True,,,,physics,low,claude_code,1312,True,False,cf1196fea178bda9,,,True
970e4aa9604b3cd0cbde4bb22fde215985a1d6f30b07ac8bee4adf29e10da358,"Akka_in_Action,_Second_Edition_v10_MEAP.pdf",7.21,functional_programming,low,10,"Akka_in_Action,_Second_Edition_v10_MEAP",Francisco Lopez-Sancho Abraham,,,True,,,,functional_programming,low,keyword_text,4349,True,False,d639ca36b4e34c26,,,True
42497d513107708d09ff463f8f63db82d6587a78eeae7e739f7b683eaee8a6fb,"Akka_in_Action,_Second_Edition_v11_MEAP.pdf",7.08,functional_programming,low,10,"Akka_in_Action,_Second_Edition_v11_MEAP",Francisco Lopez-Sancho Abraham,,,True,,,,functional_programming,low,keyword_text,4456,True,False,225be6f0487f50c6,,,True
f98e93aa03f80369c9760a7c9235cd684c2dfccf5bc706a12d7f6bcc48258392,"Akka_in_Action,_Second_Edition_v12_MEAP.pdf",7.87,functional_programming,low,10,"Akka_in_Action,_Second_Edition_v12_MEAP",Francisco Lopez-Sancho Abraham,,,True,,,,functional_programming,low,keyword_text,4714,True,False,ccff3e5f605c6711,,,True
4c7426d6fbeac3252a851d56eb17f7b07b585e9ac855c1cf683c39e175c3c74c,"Akka_in_Action,_Second_Edition_v13_MEAP.pdf",7.99,functional_programming,low,10,"Akka_in_Action,_Second_Edition_v13_MEAP",Francisco Lopez-Sancho Abraham,,,True,,,,functional_programming,low,keyword_text,4710,True,False,4bfc592368fd6df2,,,True
b77ed67f0753eab3362cffe8631cae9860c20a90b7a3d6ac5a4770b741b12ac4,Algorithms_and_Data_Structures_for_Massi_v7_MEAP.pdf,19.19,algorithms,medium,10,Algorithms_and_Data_Structures_for_Massi_v7_MEAP,Dzejla Medjedovic; Emin Tahirovic; Ines Dedovic,,,True,,,,algorithms,medium,keyword_text,5642,True,False,c9368f447a6600fa,,,True
a9d02386b8b746355d1c292723828fbaaf24682bbe5be276000c5c4d89dcf854,Andrew J Majda Andrea L Bertozzi Vorticity and incompressible flow.pdf,2.69,deep_learning,low,10,Andrew J Majda Andrea L Bertozzi Vorticity and incompressible flow,,,,True,,,,deep_learning,low,claude_code,3412,True,False,ca156775a9c8e1ab,,,True
f75d951c901057543a618da289c94d642d645109f150c6854180fa66604431a3,Annali di Matematica Pura ed Applicata 1923 - Volume 110 issue 1 1976 doi 1010072Fbf02418013 Giorgio Talenti -- Best constant in Sobolev inequality.pdf,1.06,analysis,low,10,Best constant in Sobolev inequality,,1976,,True,,,,mathematics,low,keyword_text,9624,True,False,d9035c4cbd92e1e5,,,True
84f9963ecee219597fd059c0e5d1e691513668115ecd5160afb95ed91a21fb50,Astrophysics and Space Science Volume 345 issue 1 2013 doi 1010072Fs10509-013-1368-7 Perdiou A E Nikaki A A Perdios E A -- Periodic motions in the spatial Chermnykh restricted three-bod.pdf,1.25,dynamical_systems,low,10,Astrophysics and Space Science Volume 345 issue 1 2013 doi 1010072Fs10509-013-1368-7 Perdiou A E Nikaki A A Perdios E A -- Periodic motions in the spatial Chermnykh restricted three-bod,,2013,,True,,,,dynamical_systems,low,keyword_text,18978,True,False,cb187872851447aa,,,True
56b9974291e44ccc67b76931a7e07889940e150dd819e5f27bded37c9f37ae9d,BCC214_Close-BOX-WITH BACK WINDOW V6.pdf,7.43,unclassified,unclassified,10,BCC214_Close-BOX-WITH BACK WINDOW V6,,,,True,,,,,,,9413,True,False,e5ee0931268aae41,,,True
020c96c737adebf50d15118e56e1bc8346272b6a5d80d125471b5fc38b5d40ce,BTH825-R RED_186C+BLACK_NewBuff_V10.pdf,4.01,unclassified,unclassified,10,BTH825-R RED_186C+BLACK_NewBuff_V10,Administrator,,,True,,,,,,,5283,True,False,cf5ac2bc29605ae6,,,True
27b8c4e38432e2b18233e2f2d329a928c9ae50b765dd82ef42643206dce352f8,Basu_JFM2017.pdf,6.62,physics,low,10,Basu_JFM2017,,,,True,,,,physics,low,keyword_text,14998,True,False,eb6820d29f4d28bb,,,True
4764a5f7ac5dbd540e7284845846b2efbadbe885db03d1ed1c87a35fe559aa7e,Bayesian_Optimization_in_Action_v5_MEAP.pdf,11.08,machine_learning,low,10,Bayesian_Optimization_in_Action_v5_MEAP,Quan Nguyen,,,True,,,,machine_learning,low,keyword_text,6338,True,False,09382b0adf1c23cf,,,True
6ef5c319de3499ff6b8188bf9b618b4e22c1bc7f600df2df2c0ce6792af919a9,Bayesian_Optimization_in_Action_v6_MEAP.pdf,12.71,machine_learning,low,10,Bayesian_Optimization_in_Action_v6_MEAP,Quan Nguyen,,,True,,,,machine_learning,low,keyword_text,6321,True,False,7b1930f55ad6585a,,,True
2af1468a3896540f4a46aeaf77035477930ad5e6843813b5e7bffbb2fdb807ee,Bayesian_Optimization_in_Action_v7_MEAP.pdf,14.3,machine_learning,low,10,Bayesian_Optimization_in_Action_v7_MEAP,Quan Nguyen,,,True,,,,machine_learning,low,keyword_text,6321,True,False,a4ea271daffbec47,,,True
3ebba9e137db607423e1744853dcddaf986418fb834fd0f3ea2d26b8da0015a1,Brochure_Amarr_Carriage_Court-B646.pdf,8.86,unclassified,unclassified,10,Brochure_Amarr_Carriage_Court-B646,,,,True,,,,,,,4931,True,False,fc9a841b0debb168,,,True
638afc2950cf2a8a3a1514b92f71a0870826fb91ab5806420b73b632d52edfe8,Bulletin of the Brazilian Mathematical Society New Series Volume 29 issue 2 1998 doi 1010072Fbf01237651 Henk Broer Carles Simó -- Hills equation with quasi-periodic forcing- resonance tongues .pdf,1.91,mathematics,medium,10,"Hill's equation with quasi-periodic forcing: resonance tongues, instability pockets and global phenomena",,1998,,True,,,,mathematics,medium,claude_code,8389,True,False,7c317421f57a5698,,,True
b895dd351db781f510131f44b322d43e130b9315877827b1becdf39a8a65c6c4,CADE_2007.pdf,5.89,unclassified,unclassified,10,CADE_2007,,,,True,,,,,,,439,True,False,88d266c5b812fb96,,,True
5a34a3fb6053e1f33661512439ea20a8f45aaa59740c2b1dc7e50a55f75b62df,Celestial Mechanics and Dynamical Astronomy Volume 104 issue 1-2 2009 doi 1010072Fs10569-009-9194-5 T Bountis K E Papadakis -- The stability of vertical motion in theN-body circular Sitnikov p.pdf,2.58,dynamical_systems,medium,10,Celestial Mechanics and Dynamical Astronomy Volume 104 issue 1-2 2009 doi 1010072Fs10569-009-9194-5 T Bountis K E Papadakis -- The stability of vertical motion in theN-body circular Sitnikov p,,2009,,True,,,,dynamical_systems,medium,claude_code,11350,True,False,6050b4e38b231e7f,,,True
a025e17442464eeb9ff934bfe4f7198c40a3807cd7cbeb70ef73ec8b40505c5a,Celestial Mechanics and Dynamical Astronomy Volume 99 issue 2 2007 doi 1010072Fs10569-007-9088-3 E A Perdios -- The manifolds of families of 3D periodic orbits associated to Sitnikov motions in .pdf,2.51,dynamical_systems,medium,10,Celestial Mechanics and Dynamical Astronomy Volume 99 issue 2 2007 doi 1010072Fs10569-007-9088-3 E A Perdios -- The manifolds of families of 3D periodic orbits associated to Sitnikov motions in,,2007,,True,,,,dynamical_systems,low,keyword_text,11796,True,False,3d547932f2afc76a,,,True
f95d1c526916cd90fc0eb5af0227e7868d4d6e9d77e5e9364e220b402f024080,Continuous_Delivery_for_Kubernetes_v5_MEAP.pdf,10.94,software_engineering,medium,10,Continuous_Delivery_for_Kubernetes_v5_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,5295,True,False,c7bfe9f966a5fb0e,,,True
f483e401d66b1ba4e4259140071f4d8d37445af7571e4c7e9c1817812354ddfc,Continuous_Delivery_for_Kubernetes_v6_MEAP.pdf,12.07,software_engineering,medium,10,Continuous_Delivery_for_Kubernetes_v6_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,5293,True,False,8f73ba64e63c9fb3,,,True
3acd092a1a7973a5519c5a8957b3b2bdf7204b0a2a98aa61f9d17f83ed794f59,Continuous_Delivery_for_Kubernetes_v7_MEAP.pdf,13.22,software_engineering,medium,10,Continuous_Delivery_for_Kubernetes_v7_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,5330,True,False,45b4e46c0ee09bcf,,,True
a75edba145c486d084ba4d78a576ff8e6a6a67b1e0547e634cbf09284605f1d5,Continuous_Delivery_for_Kubernetes_v8_MEAP.pdf,14.71,software_engineering,medium,10,Continuous_Delivery_for_Kubernetes_v8_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,5336,True,False,359cb902a8d5f8db,,,True
9d3fd53d9e7512ac50e6918fe60aa077e1a7421d00420697520eaa389fe59976,DLD_tile_zoom-eps-converted-to 7.pdf,5.59,dynamical_systems,low,10,DLD_tile_zoom-eps-converted-to 7,,,,True,,,,dynamical_systems,low,claude_code,317,True,False,d66fdbe807f23422,,,True
209118f11618acc685388e933645f84b04dc7399c6d40623154d1a5b3241a70c,D_Mcmahon_Quantum_Field_Theory_DemystifiedBookZZorg.pdf,3.29,mathematics,medium,10,D_Mcmahon_Quantum_Field_Theory_DemystifiedBookZZorg,,,,True,,,,mathematics,medium,keyword_text,5865,True,False,aac7c85f9ce8bd1d,,,True
63149f1435642246b857b0610e60297d27c0353902bb4b3e47727dd1d9477ff2,Darryl_D_Holm_Tanya_Schmah_Cristina_Stoica_GeBookZZorg.pdf,4.81,physics,medium,10,Darryl_D_Holm_Tanya_Schmah_Cristina_Stoica_GeBookZZorg,,,,True,,,,physics,medium,keyword_text,9921,True,False,ec7e1415ce6b7613,,,True
83da53ee1fd3bab09bb70941492f868a7e20210977e1af084efc3d2fbb41e6e6,DecTree_2.pdf,5.98,unclassified,unclassified,10,DecTree_2,,,,True,,,,,,,1394,True,False,3b56a866a37225f8,,,True
b612f8221525917c575131721c9b73efdd0c795c1831bc82a89d07b7e141b2dd,DissertationMueller2018.pdf,8.79,unclassified,unclassified,10,DissertationMueller2018,,,,True,,,,,,,6638,True,False,f6e2c3ebd6e4012f,,,True
7b869a2344089285f69284f28835004a3b2181484d270e5676f977a56bdbed83,ENEURO.0052-18.2018.full.pdf,1.93,biology_neuroscience,low,10,ENEURO.0052-18.2018.full,,2018,,True,,,,biology_neuroscience,low,keyword_text,30567,True,False,fc65e4bc6fc2dc1c,,,True
960ba55088c0718530c1ce62144f2ad286a1c7960728ffb805e941b73bdc401a,Effective_Data_Science_Infrastructure_v6_MEAP.pdf,9.41,data_science,low,10,Effective_Data_Science_Infrastructure_v6_MEAP,Ville (Villa) Tuulos,,,True,,,,data_science,low,keyword_text,5213,True,False,0a29361fa81dc5cd,,,True
d5fde18167ab97641d67079f8569cec74eab48dfb5aa7de8feaadbdb19c17c55,Effective_Data_Science_Infrastructure_v8_MEAP.pdf,6.69,data_science,low,10,Effective_Data_Science_Infrastructure_v8_MEAP,Ville (Villa) Tuulos,,,True,,,,data_science,low,keyword_text,4909,True,False,50c0038738a4af71,,,True
bd777bfce6e1ea0cb305a6c4ef80f18642510077222c7e893275015114b8a5d5,Effective_Software_Testing_v2_MEAP.pdf,13.86,unclassified,unclassified,10,Effective_Software_Testing_v2_MEAP,Maurício Aniche,,,True,,,,,,,5061,True,False,679589381f4dd772,,,True
da72e69c8cc0b0da9cf6fc4138eb743038d0d0d3dc43c241bb620e5bd1aebf53,Elementary Methods in Number Theory (Melvyn B. Nathanson).pdf,2.79,algebra,medium,10,Elementary Methods in Number Theory (Melvyn B. Nathanson),,,,True,,,,algebra,medium,keyword_text,5203,True,False,1092ec5a4cf0f358,,,True
7ba2c1a83fd5caa0c137ed7211eac7d7c4e575233d2fe3b1e149bd2b45df7d29,Elliptic Curves (Dale Husemoller).pdf,2.8,unclassified,unclassified,10,Elliptic Curves (Dale Husemoller),,,,True,,,,,,,2339,True,False,470764f6ccb244b4,,,True
357dde162466422876a91120440dfc00160323967e4d885320458795d910ab6e,Ensemble_Methods_for_Machine_Learning_v3_MEAP.pdf,14.15,machine_learning,medium,10,Ensemble_Methods_for_Machine_Learning_v3_MEAP,Gautam Kunapuli,,,True,,,,machine_learning,medium,keyword_text,5782,True,False,92b461a42f022359,,,True
3352789111605b6abfe1b1174413b2ef1927d19c7584d2fff97a5013f1dc9efb,Ensemble_Methods_for_Machine_Learning_v4_MEAP.pdf,15.39,machine_learning,medium,10,Ensemble_Methods_for_Machine_Learning_v4_MEAP,Gautam Kunapuli,,,True,,,,machine_learning,medium,keyword_text,5748,True,False,3fdda2373d606d67,,,True
1fb41d2c8e8f5ce507f558f4a17a1b406bbfd0d951c47415267d9ed2bc81d050,Ensemble_Methods_for_Machine_Learning_v5_MEAP.pdf,17.54,machine_learning,medium,10,Ensemble_Methods_for_Machine_Learning_v5_MEAP,Gautam Kunapuli,,,True,,,,machine_learning,medium,keyword_text,5748,True,False,044cd39c284484fd,,,True
3ce9f846294746189d3c0dd660cd9ab9702e328f26f54330e4faffeba74a3828,Everyday_Data_Visualization_v4_MEAP.pdf,10.16,data_science,low,10,Everyday_Data_Visualization_v4_MEAP,Desireé Abbott,,,True,,,,data_science,low,keyword_text,4854,True,False,b10f940376d662ab,,,True
61a75cb359e13363e1699afee40d9fba4fe3c56adcc224e771581c65aedf80b6,Everyday_Data_Visualization_v5_MEAP.pdf,12.31,data_science,low,10,Everyday_Data_Visualization_v5_MEAP,Desireé Abbott,,,True,,,,data_science,low,keyword_text,4849,True,False,05ff30f094ec9d5a,,,True
8fca13006f8d3526ce43f6e435fb93d7bcad5cb71e11d23b84959e2d002eb7bc,Everyday_Data_Visualization_v6_MEAP.pdf,13.36,data_science,low,10,Everyday_Data_Visualization_v6_MEAP,Desireé Abbott,,,True,,,,data_science,low,keyword_text,4849,True,False,27cf9b5766afeca8,,,True
8e7b9f57035ff0190fdf92a028c1fcbc64e431057f4e1dcbfa05595ee4b8a1b4,Everyday_Data_Visualization_v7_MEAP.pdf,13.26,data_science,low,10,Everyday_Data_Visualization_v7_MEAP,Desireé Abbott,,,True,,,,data_science,low,keyword_text,4861,True,False,7677aabdb303d378,,,True
7e077fa87181fad8ca74e35683ed6e67fd12d0702d98c4fcb825df7a66192e44,Evolutionary_Deep_Learning_v8_MEAP.pdf,10.66,biology_neuroscience,medium,10,Evolutionary_Deep_Learning_v8_MEAP,Micheal Lanham,,,True,,,,biology_neuroscience,medium,keyword_text,4341,True,False,a8e03ae259892271,,,True
07bb43d0d2f5e657d793e3dd60cbf30187a2985f8330054cedd7ee613867c5f3,Evolutionary_Deep_Learning_v9_MEAP.pdf,11.99,biology_neuroscience,medium,10,Evolutionary_Deep_Learning_v9_MEAP,Micheal Lanham,,,True,,,,biology_neuroscience,medium,keyword_text,4095,True,False,51d5b58470d8e1c7,,,True
cbacf92d5a418a93ca691e6a657dd17abd6af6fab645ebe9a1f6fb38c1e70893,Extra14_19.pdf,5.36,dynamical_systems,low,10,Extra14_19,,,,True,,,,dynamical_systems,low,keyword_text,11001,True,False,39a0b63fffebd667,,,True
8a8032d984b7b39a31249ffb037bae15ff10d5ba25c6758f3f9dea95a8dc40c9,Fast_Python_for_Data_Science_v7_MEAP.pdf,12.27,data_science,low,10,Fast_Python_for_Data_Science_v7_MEAP,Tiago Rodrigues Antão,,,True,,,,data_science,low,keyword_text,6954,True,False,a0f8b836d78f8cea,,,True
c8043b4e4836437b5cc466def2f3e90c2ef9f6958ef3c8d06b127b31723f9e2a,Fast_Python_for_Data_Science_v8_MEAP.pdf,14.79,data_science,low,10,Fast_Python_for_Data_Science_v8_MEAP,Tiago Rodrigues Antão,,,True,,,,data_science,low,keyword_text,6954,True,False,7dd93ae4910b20ad,,,True
5e576546f0b437958b37808ee9ef9b74013285d49b04fec2d5ecc939d96862dd,Fast_Python_for_Data_Science_v9_MEAP.pdf,15.05,data_science,low,10,Fast_Python_for_Data_Science_v9_MEAP,Tiago Rodrigues Antão,,,True,,,,data_science,low,keyword_text,6824,True,False,a14e5a4d454e8785,,,True
1661ad8f734b31583ee4d6e74773317f3481a9d2aff5410ee8cfccb9caab03d8,Fast_Python_v10_MEAP.pdf,15.65,software_engineering,low,10,Fast_Python_v10_MEAP,Tiago Rodrigues Antão,,,True,,,,software_engineering,low,claude_code,4831,True,False,0470ba647b2fe089,,,True
6f8ff4a01f62cbe5c8aa664b0274cf52255855fca34da70e61e9ae0c91be4a89,Final_Pocci_ME_GY_6003 _1_.pdf,5.97,unclassified,unclassified,10,Final_Pocci_ME_GY_6003 _1,,,,True,,,,,,,10031,True,False,04d2681dbb97521a,,,True
70d8e2ebc8bb3a07dcd9c4c69b20cd210b59d2a6f1ff79a94d18d18b250d7ceb,Financial_AI_in_Practice_v2_MEAP.pdf,14.3,unclassified,unclassified,10,Financial_AI_in_Practice_v2_MEAP,Taehun Kim,,,True,,,,,,,4441,True,False,7e7572d548e4487d,,,True
ecde3e6fe36dd9867b332770756a90e8189b8081724c9e4f6aa3afee57e2c826,Financial_AI_in_Practice_v3_MEAP.pdf,16.17,unclassified,unclassified,10,Financial_AI_in_Practice_v3_MEAP,Taehun Kim,,,True,,,,,,,4464,True,False,181597d16594cef7,,,True
4adecfa532adb1e37e8f9f0c2111290935089b4c3f03a96b73427a2a288ea3cb,Fluid_flows_created_by_swimming_bacteria_drive_sel.pdf,6.95,unclassified,unclassified,10,Fluid_flows_created_by_swimming_bacteria_drive_sel,,,,True,,,,,,,18847,True,False,2b63cc18613e272f,,,True
d10f18d83d40718882ec04acd962eaff03a40658241d1d99adf3e344c4070d8b,Foundations of Real and Abstract Analysis (Douglas S. Bridges).pdf,4.52,algebra,medium,10,Foundations of Real and Abstract Analysis (Douglas S. Bridges),,,,True,,,,algebra,medium,keyword_text,4969,True,False,a80cfc55b956fb28,,,True
85cc6e302020a997ffcde7258cdd9386fec218ad34b4d6ea8ef77435d910ad16,Geometry_for_Programmers_v5_MEAP.pdf,8.3,topology_geometry,medium,10,Geometry_for_Programmers_v5_MEAP,Oleksandr Kaleniuk,,,True,,,,topology_geometry,medium,claude_code,5111,True,False,4df906c43baac3fe,,,True
ad8ad5910b58f59cc069111e196dccc7e6a0050f5eeea1c0e7039cca14026842,Geometry_for_Programmers_v6_MEAP.pdf,9.2,topology_geometry,medium,10,Geometry_for_Programmers_v6_MEAP,Oleksandr Kaleniuk,,,True,,,,topology_geometry,medium,claude_code,5117,True,False,4036d0861dd3cbca,,,True
d3b0e9dd4fb2ebfdabf3b6a7e1f98f01307df0a7fa5ace965a0f3d15f5d8a8c0,Gomes_et_al-2014-PLoS_Currents__Outbreaks.pdf,4.99,unclassified,unclassified,10,Gomes_et_al-2014-PLoS_Currents__Outbreaks,,2014,,True,,,,,,,34357,True,False,0919394984cc5cfd,,,True
8447254af0cfcb3599f8f8686b5b2e324f8f45921e7981b56df237c393330aeb,Graph_Neural_Networks_in_Action_v1.pdf,3.45,deep_learning,low,10,Graph_Neural_Networks_in_Action_v1,Keita Broadwater,,,True,,,,deep_learning,low,claude_code,4646,True,False,e02d01be247c8529,,,True
a3fe10af14fc1ac989675999ad93dc6898cdc4147eb1ee40097aab39e7b37195,HWSol1.pdf,5.3,unclassified,unclassified,10,HWSol1,,,,True,,,,,,,1924,True,False,cdf215a3d0fdb736,,,True
438eaf4bf71b918c31cb4077f7fb59b34c873764b98f4adedf888d1b7bf00910,Haskell_Bookcamp_v5_MEAP.pdf,15.21,functional_programming,medium,10,Haskell_Bookcamp_v5_MEAP,Philipp Hagenlocher,,,True,,,,functional_programming,medium,keyword_text,5386,True,False,fbc9b2cf5fdfdb29,,,True
b8e0ba7f0757a09b74794657196c4304d10c87e3f6af027dfbe8db6b7277d86f,Haskell_Bookcamp_v6_MEAP.pdf,16.06,functional_programming,medium,10,Haskell_Bookcamp_v6_MEAP,Philipp Hagenlocher,,,True,,,,functional_programming,medium,keyword_text,5386,True,False,526eb2d4748ca0c3,,,True
d93511c6b28dc6b87afa0435bad285759ad867611b2d22001eeda5cf5903dd03,Heart Report 2023-6.pdf,1.69,unclassified,unclassified,10,Heart Report 2023-6,,2023,,True,,,,,,,236,True,False,3805e523bacb107d,,,True
3d3751362128609a8c873d19a4186c798aa29d1bbbfd9b85fc8d503bfd040092,High-order adaptive methods for computing invariant manifolds of.pdf,5.26,topology_geometry,medium,10,High-order adaptive methods for computing invariant manifolds of,,,,True,,,,topology_geometry,medium,claude_code,3478,True,False,4ae280f92b437349,,,True
a2176ec6b377dad69863fedcfe87aeeee911704ad735d8b4ce80db66a84e0dfd,HillsHLD3Depl.pdf,8.55,unclassified,unclassified,10,HillsHLD3Depl,,,,True,,,,,,,19746,True,False,eb97e8808cc5ad25,,,True
d991e03fe2b1894ac642ebc5f5dccd99a02e9564aa6fc1581e27f91c10c442a9,IJMPC2302P1250014.pdf,7.52,rag_llm,low,10,IJMPC2302P1250014,,,,True,,,,rag_llm,low,keyword_text,9698,True,False,18065a0411c02b96,,,True
1792f0f3318d6865a341d46953640f6ce14ba8632ea1f673fa5ab0e4bc29d769,ILA101_SecE_Handouts_Fall2025_v1.pdf,15.58,actuarial_insurance,low,10,ILA101_SecE_Handouts_Fall2025_v1,,,,True,,,,actuarial_insurance,low,claude_code,5785,True,False,b2edf4bd9cf62cae,,,True
b1166d7ff12a0f84540eb727122e5081c2c944aac9c30ae5f38b73aa70785b94,"Integers,  Polynomials,  and Rings (Ronald S. Irving).pdf",6.81,mathematics,low,10,"Integers, Polynomials, and Rings (Ronald S. Irving)",,,,True,,,,mathematics,low,keyword_text,5058,True,False,326e32a1a43d26f4,,,True
9f39306aa5aff089d7b173698c8d3c5b78b818a8f69de9d8ac5e901acedee634,International Journal of Non-Linear Mechanics Volume 25 issue 2-3 1990 doi 1010162F0020-746228902990048-e Nestor E Sanchez Ali H Nayfeh -- Prediction of bifurcations in a parametrically excit.pdf,1.26,dynamical_systems,medium,10,PII: 0020-7462(90)90048-E,,1990,,True,,,,dynamical_systems,medium,claude_code,12046,True,False,7b82cbbedca54165,,,True
56cc284bc93d165922e3b4e00d91b94f893c7c8295049909c94806421fe8f3c6,Iphone Link.pdf,5.37,unclassified,unclassified,10,Iphone Link,,,,True,,,,,,,1874,True,False,a9a4e49f62761b9e,,,True
b0757abf1c25f2c1bb2c821f2e614ce06f462666a4f45d144a2a7be75f864025,JaseMedical.pdf,6.65,unclassified,unclassified,10,JaseMedical,,,,True,,,,,,,3212,True,False,8962a51a68297629,,,True
6b2b64911df13894a15590e3f62125fc325b9da5807ee8307238ac4d69140bc1,Journal Of Differential Geometry Volume 11 issue 4 1976 doi 1043102Fjdg2F1214433725 Aubin Thierry -- Problèmes isopérimétriques et espaces de Sobolev.pdf,1.95,mathematics,medium,10,Journal Of Differential Geometry Volume 11 issue 4 1976 doi 1043102Fjdg2F1214433725 Aubin Thierry -- Problèmes isopérimétriques et espaces de Sobolev,,1976,,True,,,,mathematics,medium,keyword_text,10194,True,False,e1f9bba3466dd047,,,True
1658a5216a365779fb46fea8c1e8bc33bd8e717038dfad3cada17529ff336733,Journal of Applied Mathematics and Mechanics Volume 64 issue 5 2000 doi 1010162Fs0021-892828002900109-x AP Markeyev -- Investigation of the stability of periodic motions of an autonomous Hamil.pdf,1.02,mathematics,low,10,PII: S0021-8928(00)00109-X,,2000,,True,,,,dynamical_systems,low,keyword_text,12788,True,False,2cb73c94cb5695da,,,True
9cfc9cc39b86ed9f7a48eb15ffe3f23f215a5e2aba8680a176c121a34eec5023,Journal of Applied Mathematics and Mechanics Volume 68 issue 2 2004 doi 1010162Fs0021-892828042990019-6 AA Zevin -- A new approach to the theory of the stability of linear canonical systems of.pdf,1.18,mathematics,medium,10,PII: S0021-8928(04)90019-6,,2004,,True,,,,mathematics,medium,claude_code,16601,True,False,ac0c9263e716ba90,,,True
1879ed5e9ef730352f4bd4caf13333e6784d9587b2aedb5ed02ad12b026260ba,Journal of Differential Equations Volume 66 issue 1 1987 doi 1010162F0022-039628872990042-8 Daniel Offin -- A class of periodic orbits in classical mechanics.pdf,1.37,dynamical_systems,high,10,PII: 0022-0396(87)90042-8,,1987,,True,,,,dynamical_systems,low,keyword_text,10744,True,False,f4fde368154b4bfb,,,True
d8a5dbebd59b7bfefbfce8e5c6abecdab4098a346e7796a1394ce4a20ab4ba21,Julia_for_Data_Analysis_v10_MEAP.pdf,7.79,data_science,medium,10,Julia_for_Data_Analysis_v10_MEAP,Bogumił Kaminski,,,True,,,,data_science,medium,keyword_text,5461,True,False,9d09a092b07ca4da,,,True
ac60b4f39145b7b46d9056ce321145f4d73754c5692fc7ee4a2a5005f9bbc97a,Kevorkian.pdf,6.61,unclassified,unclassified,10,ps-konica-culm606-10-20160817001539,,,,True,,,,,,,1434,True,False,4546624e4fb752f8,,,True
eafb586596a54a5c9248c2a8810c177f63a536dd2ef5ba2cb1dabc00003d044f,Kinetic Theory (Richard L. Liboff).pdf,4.93,unclassified,unclassified,10,Kinetic Theory (Richard L. Liboff),,,,True,,,,,,,2456,True,False,fa38abe640eae943,,,True
29b258ec64d26076d6ea21b23d8516e001bf2a3d80d44971fbf39c633269b07f,Knowledge_Graphs_Applied_v3_MEAP.pdf,11.0,unclassified,unclassified,10,Knowledge_Graphs_Applied_v3_MEAP,Alessandro Negro,,,True,,,,,,,4254,True,False,f726bf95f51d0597,,,True
405c6d0212e44df28caacf697b7707b233744944f2bfb10952a111aee1da9957,LI-DISSERTATION-2020.pdf,2.73,unclassified,unclassified,10,LI-DISSERTATION-2020,,2020,,True,,,,,,,3859,True,False,fe32c78c79dc3e81,,,True
ec4ceac2eeb71c1384d761aa50ccd035e2af7b43df1979c51e1b444be98228e1,"Luis Barreira, Claudia Valls (auth.) Complex Analysis and Differential Equations.pdf",1.91,mathematics,medium,10,"Luis Barreira, Claudia Valls (auth.) Complex Analysis and Differential Equations",,,,True,,,,dynamical_systems,low,claude_code,521,True,False,0af16e5a646e86ea,,,True
528836d2eb78ca81dbbe1ab64cfb2c51768378dd960afec60f36e65fe7399487,ML Pipelines on Google Cloud - Module 1 - Introduction to TFX pipelines.pdf,6.13,ml_engineering,low,10,ML Pipelines on Google Cloud - Module 1 - Introduction to TFX pipelines,,,,True,,,,machine_learning,low,keyword_text,1118,True,False,f8477acd9ac3f97e,,,True
fe0e0159631598a0d662e42aa64bebad59d355a8738fad4bdbc93c781fc49711,MaelfeytSmithMitchell_SIADS_2017.pdf,6.73,actuarial_insurance,low,10,MaelfeytSmithMitchell_SIADS_2017,,,,True,,,,actuarial_insurance,low,keyword_text,16676,True,False,6e2587272866639b,,,True
7228b5243ced86a408fc3eb32cdbd7e472c69d98c43e1360cb03044d810744ad,ManifoldChebyshev.pdf,5.53,topology_geometry,medium,10,ManifoldChebyshev,,,,True,,,,topology_geometry,medium,keyword_text,16746,True,False,2e6231873180ca24,,,True
c1face4484e676009834462aa06d1d77bc254a008d59b04c7870fb575690cf92,Mathematical Aspects of Classical and Celestial Mechanics.pdf,4.59,dynamical_systems,medium,10,Mathematical Aspects of Classical and Celestial Mechanics,,,,True,,,,dynamical_systems,medium,claude_code,8306,True,False,2750d61604cd5a89,,,True
11c71605158e78460b9c65b16954d4fc11b111fbb05bfcdf23e83e97131edaac,Meiss.pdf,9.9,unclassified,unclassified,10,ps-konica-culm606-10-20160817002959,,,,True,,,,,,,2365,True,False,8c66d7f95052ce18,,,True
